Field ID	Field Name	Description	Type
321ae914-9268-410c-974a-4d9772acad10	VatGroup	Tax code e.g. X1; X2	NVARCHAR
95baf646-ab18-4a00-8b77-04babd76e9ed	VatPrcnt	VAT rate e.g. 13.0000; 6.0000	DECIMAL
f2d73f30-9e3d-40f7-8375-4a0fd2db4052	Currency	Line currency e.g. RMB; USD; EUR	NVARCHAR
60db6e9d-8e1f-4e4a-ba79-16f3ec1a5d05	LineIsLocCurrency	Is local currency e.g. Y-Yes; N-No	VARCHAR
555db99d-1f5e-4f87-a3ee-ea6482649ddc	Rate	Line exchange rate e.g. 7.9076; 1.0000	DECIMAL
7ee7fee8-29a8-4485-8a39-4f394b6f5797	Price	Price excl. VAT e.g. 2310.00	DECIMAL
03e4c713-30c6-45e3-9f07-6a266ca2d9c9	PriceAfVAT	Price incl. VAT e.g. 2310.00	DECIMAL
75386391-ace8-42fe-9beb-10d9ff1a6056	LineTotal	Amount excl. VAT e.g. -2702.70	DECIMAL
ebdad91a-832c-4d18-b1da-e232cd128084	GTotal	Amount incl. VAT e.g. -23100.00	DECIMAL
fee251cb-a846-44a1-b93f-f9ba99c104bd	TotalFrgn	Amount FC excl. VAT e.g. -3281.25	DECIMAL
0a8b64fb-7602-465d-8c4e-5a99aa29d7a8	GTotalFC	Amount FC incl. VAT e.g. -3281.25	DECIMAL
be71624f-acf8-46c3-879b-d46f325d2ba9	Reason	Return reason e.g. Quality out of spec	NVARCHAR
98e1dcab-4ede-466d-9815-5164110b5410	Project	Project code e.g. SPI-C23900	NVARCHAR
f91712e6-b51a-420c-80a3-d94efd8b8631	PrjName	Project name e.g. Maxi-Teq Server Install	NVARCHAR
a2e31ffb-7342-4bcf-ab31-ca378a9e533a	OcrCode	Cost center 1 code e.g. A01；A02	NVARCHAR
ea0c2a3a-1648-4c4f-a0b1-a17233e9b668	CostCenterName1	Cost center 1 name e.g. Region 1; Region 2	NVARCHAR
771f1546-ea54-43a8-8dca-756052cecd47	OcrCode2	Cost center 2 code e.g. D001; D002	NVARCHAR
7ae16157-ad59-4f4f-8e13-6a32a91202f2	CostCenterName2	Cost center 2 name e.g. Finance; Sales	NVARCHAR
faac258a-5b96-41a3-befc-5d8e0b671348	OcrCode3	Cost center 3 code e.g. E001; E002	NVARCHAR
2fb3262a-13d2-440f-aa19-91b13d629568	CostCenterName3	Cost center 3 name e.g. Team A; Team B	NVARCHAR
6a9938f6-a17b-41f5-ac5a-9b41f9e9d544	OcrCode4	Cost center 4 code e.g. B01; B02	NVARCHAR
ab554c35-d56d-4db9-907c-3e048e1a6edf	CostCenterName4	Cost center 4 name e.g. Product Line 1; 2	NVARCHAR
9d18daf7-04a0-4257-a8cd-42e88ada3a23	OcrCode5	Cost center 5 code e.g. C19001	NVARCHAR
3a2bf4b6-abc8-4331-8b19-6d65c7933f04	CostCenterName5	Cost center 5 name e.g. Acme Ltd	NVARCHAR
3c48deb1-1a45-4640-a8e7-38537864ea50	Code	Period e.g. 2024-05	NVARCHAR
c6ab093c-6ee2-4ec2-b0d4-2bb0335a5095	Category	Fiscal year e.g. 2024	NVARCHAR
653fc464-95dc-4929-9f69-dabadbf380b1	BPLId	Branch code e.g. 3; 4	INTEGER
e9a947cf-edaa-4b7f-b550-6f2cc6a2d8f0	BPLName	Branch name e.g. Branch A; Branch B	NVARCHAR
